25,29.4587,33.8204,37.9999,41.9324,45.5756,48.9087,51.9279,54.6419,57.067,59.2242,61.1357,62.8241,64.3104,65.6142,66.753,67.7421,68.5949,69.3229,69.9357,70.4415,70.8468,71.1568,71.3754,71.5055,71.5487,71.5055,71.3754,71.1568,70.8468,70.4415,69.9357,69.3229,68.5949,67.7421,66.753,65.6142,64.3104,62.8241,61.1357,59.2242,57.067,54.6419,51.9279,48.9087,45.5756,41.9324,37.9999,33.8204,29.4587,25,
25,28.9961,32.9191,36.7035,40.2964,43.6602,46.7726,49.6245,52.2168,54.5579,56.6607,58.5409,60.215,61.6995,63.0099,64.1609,65.1655,66.0353,66.7804,67.4096,67.9302,68.3482,68.6684,68.8946,69.0292,69.074,69.0292,68.8946,68.6684,68.3482,67.9302,67.4096,66.7804,66.0353,65.1655,64.1609,63.0099,61.6995,60.215,58.5409,56.6607,54.5579,52.2168,49.6245,46.7726,43.6602,40.2964,36.7035,32.9191,28.9961,25,
25,28.6065,32.1565,35.5986,38.8893,41.9961,44.8972,47.5806,50.0429,52.2869,54.3199,56.1523,57.7957,59.2625,60.5651,61.7152,62.7236,63.6003,64.3539,64.9922,65.5215,65.9474,66.2742,66.5052,66.6429,66.6887,66.6429,66.5052,66.2742,65.9474,65.5215,64.9922,64.3539,63.6003,62.7236,61.7152,60.5651,59.2625,57.7957,56.1523,54.3199,52.2869,50.0429,47.5806,44.8972,41.9961,38.8893,35.5986,32.1565,28.6065,25,
25,28.2733,31.502,34.6449,37.6662,40.5378,43.2393,45.7578,48.0873,50.2268,52.1799,53.9525,55.5528,56.9898,58.2728,59.4111,60.4136,61.2883,62.0428,62.6836,63.2162,63.6456,63.9756,64.2092,64.3485,64.3948,64.3485,64.2092,63.9756,63.6456,63.2162,62.6836,62.0428,61.2883,60.4136,59.4111,58.2728,56.9898,55.5528,53.9525,52.1799,50.2268,48.0873,45.7578,43.2393,40.5378,37.6662,34.6449,31.502,28.2733,25,
25,27.9846,30.9334,33.8127,36.5929,39.2497,41.7644,44.1242,46.3215,48.3533,50.2201,51.9251,53.4733,54.8711,56.1252,57.243,58.2312,59.0967,59.8454,60.483,61.0143,61.4433,61.7735,62.0075,62.1472,62.1936,62.1472,62.0075,61.7735,61.4433,61.0143,60.483,59.8454,59.0967,58.2312,57.243,56.1252,54.8711,53.4733,51.9251,50.2201,48.3533,46.3215,44.1242,41.7644,39.2497,36.5929,33.8127,30.9334,27.9846,25,
25,27.7317,30.4342,33.0796,35.6431,38.1036,40.4443,42.653,44.7213,46.6449,48.4223,50.0545,51.5443,52.8959,54.1141,55.2042,56.1717,57.0217,57.7592,58.3888,58.9145,59.3398,59.6676,59.9002,60.039,60.0852,60.039,59.9002,59.6676,59.3398,58.9145,58.3888,57.7592,57.0217,56.1717,55.2042,54.1141,52.8959,51.5443,50.0545,48.4223,46.6449,44.7213,42.653,40.4443,38.1036,35.6431,33.0796,30.4342,27.7317,25,
25,27.5081,29.992,32.4284,34.7963,37.0773,39.2564,41.3221,43.2659,45.0826,46.7696,48.3261,49.7535,51.0541,52.2311,53.2882,54.2295,55.0591,55.7809,56.3985,56.9152,57.3339,57.657,57.8864,58.0236,58.0692,58.0236,57.8864,57.657,57.3339,56.9152,56.3985,55.7809,55.0591,54.2295,53.2882,52.2311,51.0541,49.7535,48.3261,46.7696,45.0826,43.2659,41.3221,39.2564,37.0773,34.7963,32.4284,29.992,27.5081,25,
25,27.3089,29.5973,31.8458,34.0363,36.1528,38.182,40.1129,41.9376,43.6502,45.2472,46.727,48.0896,49.3359,50.4678,51.488,52.3992,53.2044,53.9068,54.509,55.0138,55.4235,55.7401,55.9651,56.0996,56.1443,56.0996,55.9651,55.7401,55.4235,55.0138,54.509,53.9068,53.2044,52.3992,51.488,50.4678,49.3359,48.0896,46.727,45.2472,43.6502,41.9376,40.1129,38.182,36.1528,34.0363,31.8458,29.5973,27.3089,25,
25,27.1299,29.2426,31.3212,33.3502,35.3157,37.2057,39.0102,40.7213,42.3332,43.842,45.2452,46.5419,47.732,48.8164,49.7967,50.6748,51.4527,52.1327,52.717,53.2076,53.6063,53.9147,54.1341,54.2654,54.3091,54.2654,54.1341,53.9147,53.6063,53.2076,52.717,52.1327,51.4527,50.6748,49.7967,48.8164,47.732,46.5419,45.2452,43.842,42.3332,40.7213,39.0102,37.2057,35.3157,33.3502,31.3212,29.2426,27.1299,25,
25,26.9684,28.9219,30.8461,32.7277,34.5542,36.3149,38.0007,39.6042,41.1195,42.5424,43.87,45.1007,46.2337,47.2691,48.2077,49.0505,49.7988,50.4544,51.0187,51.4932,51.8794,52.1784,52.3913,52.5187,52.5612,52.5187,52.3913,52.1784,51.8794,51.4932,51.0187,50.4544,49.7988,49.0505,48.2077,47.2691,46.2337,45.1007,43.87,42.5424,41.1195,39.6042,38.0007,36.3149,34.5542,32.7277,30.8461,28.9219,26.9684,25,
